cluster,month,quarter,year,month_sin,month_cos,demand_lag_1,demand_lag_2,demand_lag_3,demand_lag_6,demand_lag_12,demand_rolling_mean_3,demand_rolling_std_3,demand_rolling_mean_6,demand_rolling_std_6,rainfall_mm_lag_1,temp_max_c_lag_1,temp_min_c_lag_1,humidity_max_pct_lag_1,humidity_min_pct_lag_1,wind_speed_kmh_lag_1,solar_radiation_mj_m2_lag_1,sunshine_hours_lag_1,reservoir_level_m_lag_1,canal_discharge_cumecs_lag_1,groundwater_level_m_bgl_lag_1,total_population_lag_1,urban_population_lag_1,total_households_lag_1
0,-0.38766365304934747,-0.43406025445584123,0.06834676493307208,0.6361560458918382,0.08726846567612419,0.6267446754856276,0.41572862052736265,0.19463171244521071,-0.3960885246708213,0.4900851447147026,0.4818942607720045,-0.11695016830726977,0.10420705464700647,-0.18576869551513298,-0.6058962410579929,0.5163297788985608,0.4933953544852994,-0.6949021935266497,-0.6580510266668389,-0.23400670315708022,0.48374218101186345,0.6873912127339663,-0.2648451736664202,-0.1475595295103256,0.1720037283708568,0.023687643032681772,0.024572809417226008,0.024097770530718855
1,0.6590282101838906,0.7379024325749302,-0.11618950038622257,-1.0814652780161251,-0.14835639164941114,-1.0654659483255655,-0.7067386548965192,-0.3308739111568558,0.6733504919403944,-0.8331447460149937,-0.8192202433124093,0.19881528612235835,-0.1771519928999086,0.3158067823757254,1.0300236097985886,-0.8777606241275531,-0.8387721026250112,1.181333728995308,1.1186867453336289,0.3978113953670354,-0.8223617077201725,-1.1685650616477432,0.45023679523291416,0.25085120016755974,-0.29240633823045203,-0.04026899315555834,-0.041773776009283795,-0.0409662099022241
