,month,quarter,year,month_sin,month_cos,demand_lag_1,demand_lag_2,demand_lag_3,demand_lag_6,demand_lag_12,demand_rolling_mean_3,demand_rolling_std_3,demand_rolling_mean_6,demand_rolling_std_6,rainfall_mm_lag_1,temp_max_c_lag_1,temp_min_c_lag_1,humidity_max_pct_lag_1,humidity_min_pct_lag_1,wind_speed_kmh_lag_1,solar_radiation_mj_m2_lag_1,sunshine_hours_lag_1,reservoir_level_m_lag_1,canal_discharge_cumecs_lag_1,groundwater_level_m_bgl_lag_1,total_population_lag_1,urban_population_lag_1,total_households_lag_1
configuration_1_seed_2026,0.002074161601688955,0.0006594824137676405,0.003080678834490923,0.0027085962319720264,0.0029853458723293857,0.010121075607449214,0.012157425428696243,0.00581313884822928,0.00752214795845616,0.7357531936175933,0.009110955883064152,0.006132633369098291,0.00923941854900953,0.005121496476305712,0.016310039748314374,0.024955726559163328,0.04338757258129578,0.006232033660393084,0.01306497766991515,0.0060345464817462115,0.01368104401152393,0.003876046489074924,0.009499679748987156,0.002320196541210267,0.00961453518936387,0.013184530529232373,0.01323461882070279,0.012124701276926036
configuration_1_seed_2027,0.0029142674331323177,0.0005138550027078881,0.004524643083381057,0.0023396204303619736,0.0017296193412845691,0.016343974939529642,0.010936304488520279,0.0071548668467618995,0.009026568122294675,0.7165417204572757,0.01012188069125813,0.006000455388218928,0.008978718042057632,0.004104933373436006,0.018517101240012084,0.018184360076433682,0.05707781855824986,0.005344723248475763,0.010963872734014198,0.005968659839287664,0.015466220632690496,0.004422883630638737,0.007362759483712084,0.0030582555350643077,0.013635383839112053,0.011807671488736743,0.016467176103804992,0.010491685949546541
configuration_1_seed_2028,0.0019679799485109234,0.0005279489305830348,0.002575179419608256,0.0029773544309792043,0.0024483827276746105,0.010999654554012745,0.012140273969408031,0.011074346490696744,0.010039147503531774,0.7207385506198964,0.01209317390246386,0.005522263614839162,0.0057282267703944005,0.0063680041377032395,0.018036009079726672,0.021101630484866452,0.041919916001672795,0.00906496014214387,0.00953464601197016,0.005017829162900425,0.01743138204635376,0.00991739827063431,0.007906783956278002,0.003522412957106166,0.010171325711155097,0.014290465357838006,0.014176283881627932,0.012708469915423966
configuration_2_seed_2026,0.0023740291996586955,0.0004436368064253749,0.0028041222867390197,0.0027322190215092134,0.00316359755708546,0.010363017602380805,0.011334492512715438,0.005934549040089102,0.008695626949729673,0.7266681219899439,0.007990730162150282,0.005864753646319785,0.009475167512435044,0.004629076595847042,0.017457488694625326,0.024814149179606865,0.04767017410832625,0.005806873646656198,0.011202469735290467,0.005982387767706825,0.013784369407092219,0.00825991440987922,0.008714244788067206,0.002681621931907454,0.011580895223893658,0.013375740083642056,0.011974454642410738,0.014222075497866709
configuration_2_seed_2027,0.0021791467392809813,0.00046686224279374135,0.0036959253511836083,0.0024816356964931174,0.0019146853460777643,0.01719341314960805,0.011182566307388448,0.0070728252481371615,0.009153083474361947,0.7117163489801047,0.0098755978732198,0.006586379479972413,0.008360973756841373,0.004941894355307359,0.018526039028509453,0.017926714299049632,0.05883359239594241,0.0061039837757890045,0.010057749522512089,0.006416510301901594,0.016342156434145286,0.004524934923854175,0.007739386162799821,0.003321128058357007,0.011968946525060262,0.014112277026060818,0.015155967141704486,0.012149276403543664
configuration_2_seed_2028,0.0026755417986092586,0.0005228339490273776,0.0029948358373946614,0.0024920846850604254,0.002051982667176168,0.010617286672626356,0.01237858437560445,0.009897904186174061,0.009864897150045062,0.7172188081640387,0.010567539388261734,0.005284705054058544,0.007532226944888202,0.006898435446644777,0.017694658783610488,0.020473093536315944,0.048367801036038334,0.008135055822003932,0.010345614149700255,0.005296463554076497,0.017674279032757173,0.008363671051197992,0.007874270241323983,0.0037835453221009485,0.01115013612587624,0.013545167947161317,0.016562356564966747,0.009736220513260488
configuration_3_seed_2026,0.0019696567667400917,0.0004320735290114904,0.0014938851613000136,0.0015344308093589406,0.002883100954519296,0.009614663723965139,0.011454550003949316,0.005850313842585864,0.008549201153671351,0.7368110303486506,0.0077319724083597455,0.0053566849813392005,0.009993301799560232,0.004268071332474502,0.016355479260068872,0.023958676001787797,0.04820623998380863,0.005179199866005587,0.010418826095755309,0.005586903744552854,0.01396224075995384,0.007995987931992155,0.008477972094957294,0.002685706833184797,0.011301069027592084,0.013226602227148108,0.012177408073052322,0.012524751284654523
configuration_3_seed_2027,0.0016953940924958855,0.00016768051073967703,0.0030162329265824676,0.0018469386102392127,0.002009431074813606,0.016475959680345396,0.010726849242408732,0.006427253136599685,0.008628316147481128,0.7226906179282508,0.00936264161749221,0.006354581695887402,0.007932541461919242,0.004455060451375753,0.016984189989940186,0.017633442796108196,0.059547623762335807,0.005504238836434028,0.009208629734480209,0.005956388902510198,0.016378065462451352,0.004034102603323992,0.0072245820184113005,0.0032345894863486605,0.012798127978808065,0.012328674249918946,0.01575261594146347,0.011625229660834386
configuration_3_seed_2028,0.0017969581183800523,0.0002087496777936063,0.0028725376284956562,0.002547378918328165,0.001843576247560317,0.009966193373826768,0.012935245236896865,0.009594069432735277,0.00940995622086471,0.7276466024474318,0.009540586747169765,0.005283623877117677,0.0075620900653080355,0.005864145730988784,0.01715717915511075,0.020181071654906513,0.04878195533954301,0.007586994758525378,0.009398309319799954,0.005035638553824885,0.01682596911354094,0.007803505204198041,0.007704682627164988,0.003707271496854792,0.010958687083466418,0.01358039605179149,0.015795640133844276,0.008410985784531064
